id_fundo_imobiliario,cnpj,fundo,ticker,visivel,data_informacao,total_cotistas,valor_patrimonio_liquido,dividend_yield_mes,rent_efetiva_mensal,ano_mes_x,data_ultimo_preco,preco_fechamento,volume_negociado,ano_mes_y
80,15394563000189,BB RENDA DE PAPÉIS IMOBILIÁRIOS FUNDO DE INVESTIMENTO IMOBIL,RNDP11,True,2023-03-31,1136.0,21276374.36,0.002657,0.075901,2023-03-01,2023-04-27,110.0,1476.0,2023-04-01
271,35507262000121,HEDGE RECEBÍVEIS IMOBILIÁRIOS FUNDO DE INVESTIMENTO IMOB,HREC11,True,2023-03-01,1103.0,464727458.63,0.01013,0.024516,2023-03-01,2023-04-27,75.8,1731.0,2023-04-01
272,34691520000100,VBI CONSUMO ESSENCIAL FUNDO DE INVESTIMENTO IMOBILIÁRIO,EVBI11,True,2023-03-01,1073.0,189048217.78,0.013794,0.007615,2023-03-01,2023-04-27,93.9,30.0,2023-04-01
403,39753295000102,FII LIFE CAPITAL PARTNERS,LIFE11,True,2023-03-31,1071.0,174045688.47,0.01477498,0.01668197,2023-03-01,2023-04-27,9.95,23295.0,2023-04-01
754,35755044000106,XP EXETER DESENVOLVIMENTO LOGISTICO - FII,,,2023-03-01,1056.0,135741974.69,0.0,0.334333,2023-03-01,,,,
111,11281322000172,PRESIDENTE VARGAS FUNDO DE INVESTIMENTO IMOBILIÁRIO,PRSV11,True,2023-03-01,1008.0,42247192.35,0.0,-0.005518,2023-03-01,2023-04-27,88.0,39.0,2023-04-01
2,03251720000118,FUNDO DE INVESTIMENTO IMOBILIÁRIO PROJETO ÁGUA BRANCA,FPAB11,True,2023-03-01,990.0,282799560.43,0.00253,0.006667,2023-03-01,2023-04-27,133.0,132.0,2023-04-01
75,11945604000127,RB CAPITAL DESENVOLVIMENTO RESIDENCIAL II FII - FII,RBDS11,True,2023-03-31,937.0,2506063.53,0.0,-0.005155,2023-03-01,2023-04-27,2.45,110.0,2023-04-01
49,10375382000191,HEDGE FLORIPA SHOPPING FII,FLRP11,True,2023-03-01,793.0,119371176.22,0.007107,0.007544,2023-03-01,2023-04-27,1583.0,0.0,2023-04-01
83,14080689000116,POLO FII RECEBÍVEIS IMOBILIÁRIOS I,PLRI11,True,2023-03-01,775.0,30019685.9,0.003397,-0.020938,2023-03-01,2023-04-27,22.07,240.0,2023-04-01
157,24814916000143,FII - FUNDO DE INVESTIMENTO IMOBILIÁRIO NESTPAR,NPAR11,True,2022-04-29,772.0,1682250.84,0.0,-0.073834,2022-04-01,2023-04-27,13.0,0.0,2023-04-01
138,14056001000162,PERSONALE I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,PRSN11,True,2023-03-01,763.0,15378787.72,0.0,-0.004059,2023-03-01,,,,
174,28851767000143,FUNDO DE INVEST. IMOBILIÁRIO HOSPITAL UNIMED CAPIXABA,HUSC11,True,2023-03-01,759.0,116414791.91,0.005873,0.006333,2023-03-01,2023-04-27,99.15,8.0,2023-04-01
389,42592476000109,LESTE FIAGRO - IMOBILIÁRIO,LSAG11,True,2023-03-31,758.0,81084055.34,0.0,0.0,2023-03-01,2023-04-27,108.19,2039.0,2023-04-01
11,04722883000102,TORRE NORTE FII,TRNT11,True,2023-03-31,715.0,774177002.78,0.002247,0.001932,2023-03-01,2023-04-27,104.98,223.0,2023-04-01
336,36655973000106,MAUÁ HIGH YIELD FII,MCHY11,True,2023-03-31,688.0,362465331.9,0.009163,0.020655,2023-03-01,2023-04-27,105.93,415.0,2023-04-01
323,39863059000149,F.I.I. DEVANT,DVFF11,True,2023-03-31,679.0,95722303.43,0.00794654,-0.005034,2023-03-01,2023-04-27,63.0,2896.0,2023-04-01
179,30578316000126,FUNDO DE INVESTIMENTO IMOBILIÁRIO TOURMALET II,TOUR11,True,2021-10-29,675.0,64707168.48,0.0,-0.3582434,2021-10-01,2023-04-19,8.8,0.0,2023-04-01
316,34508959000154,FII HECTARE RECEBÍVEIS HIGH GRADE,HCHG11,True,2023-03-31,674.0,120662750.69,0.00995542,0.01099557,2023-03-01,2023-04-27,81.0,1647.0,2023-04-01
318,36642356000176,REC FOF FII,RECX11,True,2023-03-31,671.0,15695166.06,0.009044,-0.046299,2023-03-01,2023-04-27,61.5,185.0,2023-04-01
113,12887506000143,FUNDO DE INVESTIMENTO IMOBILIARIO CAIXA SEQ LOGISTICA RENDA,CXTL11,True,2023-03-01,636.0,25009895.8,0.000113,0.004337,2023-03-01,2023-04-27,359.0,63.0,2023-04-01
412,40343867000164,HIGH FIAGRO IMOBILIARIO,HGAG11,True,2023-03-31,628.0,5880086.46,0.02115566,0.0036893,2023-03-01,2023-04-27,37.8,800.0,2023-04-01
159,17870926000130,VOTORANTIM SECURITIES MASTER FUNDO DE INVESTIMENTO,VOTS11,True,2023-03-31,598.0,77772057.19,0.012462,0.021646,2023-03-01,2023-04-27,82.49,13.0,2023-04-01
902,42737059000107,KINEA PREMIUM PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO,KNPR11,True,2023-03-01,593.0,49054434.43,0.0,-0.020337,2023-03-01,,,,
573,26642727000166,DIAMANTE FUNDO DE INVESTIMENTO IMOBILIÁRIO,DAMT11,True,2023-03-31,577.0,96430158.5,0.0,-0.000225,2023-03-01,,,,
219,34007109000172,INTER TÍTULOS IMOBILIÁRIOS FII,BICR11,True,2023-03-31,540.0,49728037.35,0.00723943,0.00724676,2023-03-01,2023-04-27,98.53,0.0,2023-04-01
58,06175262000173,FII EDIFÍCIO OURINVEST,EDFO11,True,2023-03-01,540.0,42629263.83,0.009577,0.009517,2023-03-01,,,,
977,48916246000134,CAPITANIA FOF II,CPFO11,True,2023-03-31,528.0,153452378.86,,-0.129171,2023-03-01,,,,
260,14422044000114,FUNDO DE INVESTIMENTO IMOBILIARIO VOTORANTIM SECURITIES III,VTRT11,True,2021-03-01,499.0,1030654046.2,0.001687,0.001896,2021-03-01,,,,
458,10348185000183,FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES II,VBRE11,True,2020-01-01,477.0,628167661.7,0.002393,0.003092,2020-01-01,,,,
256,12978943000172,PARQUE ANHANGUERA FUNDO DE INVESTIMENTO IMOBILIÁRIO,PQAG11,True,2023-03-01,464.0,801708780.78,0.007683,0.008182,2023-03-01,2023-04-27,50.0,0.0,2023-04-01
38,12659641000131,RIO BRAVO CRÉDITO IMOBILIÁRIO I FII,RBCB11,True,2020-02-01,460.0,40071.39,0.0,-0.285164,2020-02-01,2023-04-19,19.0,0.0,2023-04-01
459,20265434000120,FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES IV,VTSC11,True,2020-07-01,444.0,914981141.81,0.003667,0.005658,2020-07-01,,,,
372,32317313000164,EVEN II KINEA FUNDO DE INVESTIMENTO IMOBILIÁRIO,KEVE11,True,2023-03-01,433.0,138839057.89,0.0,0.013084,2023-03-01,2023-04-27,999.98,26.0,2023-04-01
265,24796967000190,LOFT II FUNDO DE INVESTIMENTO IMOBIL,LFTT11,True,2023-03-31,425.0,258280634.49,0.0,-0.00087641,2023-03-01,2023-04-27,65.75,257.0,2023-04-01
304,38294221000192,BLUEMACAW FII,BLMC11,True,2023-03-31,421.0,38761767.73,0.009526,0.018536,2023-03-01,2023-04-27,71.02,39.0,2023-04-01
284,38456508000171,HGI CRÉDITOS IMOBILIÁRIOS FUNDO DE INVESTIMENTO IMOBILIÁRIO,HGIC11,True,2023-03-31,395.0,54860122.59,0.0,0.010782,2023-03-01,2023-04-27,90.51,30.0,2023-04-01
229,35586415000173,HEDGE SHOPPING PARQUE DOM PEDRO FII,HPDP11,True,2023-03-01,390.0,259653820.59,0.005042,0.0052,2023-03-01,2023-04-27,68.02,229.0,2023-04-01
457,00613094000174,FII PANAMBY,PABY11,True,2019-11-01,389.0,190327786.45,0.0,-0.0017,2019-11-01,,,,
322,34736510000143,PERFORMA REAL ESTATE - FUNDO DE INVESTIMENTO IMOBILIÁRIO,PEMA11,True,2023-03-01,380.0,42130155.47,0.005415,0.006085,2023-03-01,2023-04-27,29.47,26.0,2023-04-01
292,36615915000159,JBFO FOF FUNDO DE INVESTIMENTO IMOBILIÁRIO,JBFO11,True,2023-03-31,363.0,98878264.67,0.00038807,-0.04754609,2023-03-01,2023-04-27,92.01,0.0,2023-04-01
976,46285299000179,GALAPAGOS SPECIAL OPORTUNITIES FII,GCOI14,True,2023-03-31,360.0,11185536.31,0.0,0.001289,2023-03-01,,,,
97,10456810000100,DRIT11 FII,DRIT11,True,2023-03-31,355.0,61280546.3,0.0085,0.00908061,2023-03-01,2023-04-27,87.16,0.0,2023-04-01
245,30248158000146,FII LEGATUS SHOPPINGS,LASC11,True,2023-03-31,349.0,300047009.86,0.0,-0.040396,2023-03-01,2023-04-27,100.69,4.0,2023-04-01
319,38293921000162,ASA METROPOLIS FII,ASMT11,True,2023-03-31,349.0,84574190.37,0.003482,-0.005066,2023-03-01,2023-04-27,54.0,8025.0,2023-04-01
397,31469385000164,EUROPA 105 - FUNDO DE INVESTIMENTO IMOBILIÁRIO,ERPA11,True,2023-03-01,337.0,68696850.38,0.004743,0.005422,2023-03-01,2023-04-27,121.0,0.0,2023-04-01
326,40011268000143,RBR CRI - FII,CCRF11,True,2023-03-31,314.0,152619331.18,0.007731,0.021224,2023-03-01,2023-04-27,84.98,29.0,2023-04-01
344,41076678000135,MORE GESTAOATIVA FII,MATV11,True,2023-03-31,310.0,38492822.7,,-0.012793,2023-03-01,2023-04-27,76.8,1.0,2023-04-01
434,45338526000114,VINCI VIFI 2 FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,VLIQ11,True,2022-11-01,309.0,1684672.21,0.0,-0.003528,2022-11-01,,,,
3,01633741000172,FUNDO DE INVESTIMENTO IMOBILIÁRIO MEMORIAL OFFICE,FMOF11,True,2023-03-01,284.0,60294445.05,0.0,-0.000175,2023-03-01,2023-04-27,50.99,240.0,2023-04-01
67,12809972000100,HEDGE ATRIUM SHOPPING SANTO ANDRÉ FUNDO DE INVEST IMOB,ATSA11,True,2023-03-01,280.0,142848791.89,0.0,0.000108,2023-03-01,2023-04-27,67.52,0.0,2023-04-01
249,35652060000173,BLUECAP LOG FII,03SR11,True,2022-09-30,279.0,256580339.9,0.004266,0.004094,2022-09-01,,,,
619,27771586000144,GRUPO RCFA FUNDO DE INVESTIMENTO IMOBILIARIO,RCFA11,True,2023-03-01,278.0,10192787.09,0.0,0.004381,2023-03-01,,,,
168,26395660000102,FUNDO DE INVESTIMENTO IMOBILIÁRIO TOURMALET I,TORM11,True,2021-10-29,272.0,69471675.5,0.0,0.01066722,2021-10-01,,,,
736,34895752000180,BRIO REAL ESTATE III FUNDO DE INVESTIMENTO IMOBILIÁRIO,BRIP11,True,2023-03-01,259.0,207881961.84,0.0,-0.00828,2023-03-01,2023-04-27,909.0,0.0,2023-04-01
167,26195121000120,BRAZIL REAL ESTATE VICTORY FUND I - FII,BREV11,True,2023-03-01,249.0,113444241.78,0.005268,0.015263,2023-03-01,2023-04-27,96.79,2.0,2023-04-01
133,26846202000142,FUNDO DE INVESTIMENTO IMOBILIARIO HABITAT I,HBTT11,True,2020-09-30,242.0,159726645.53,0.027742876,0.017438538,2020-09-01,2023-04-27,1055.0,0.0,2023-04-01
355,32774914000104,FUNDO DE INVESTIMENTO IMOBILIÁRIO DE UNIDADES AUTÔNOMAS,IDFI11,True,2023-03-01,231.0,101079952.07,0.0,-0.008639,2023-03-01,2023-04-27,48.74,73.0,2023-04-01
407,39347413000182,FUNDO DE INVEST. IMOB. HOSPITAL UNIMED CAMPINA GRANDE,HUCG11,True,2023-03-01,225.0,114378149.99,0.002558,0.005456,2023-03-01,2023-04-27,67.53,0.0,2023-04-01
119,12834763000117,WM RB CAPITAL FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,WMRB11,True,2017-04-01,224.0,28308328.49,0.0,-0.006208,2017-04-01,,,,
310,31847293000170,LESTE RIVA EQUITY PREFERENCIAL I FII,LSPA11,True,2023-03-31,223.0,46224182.91,0.0,0.0054,2023-03-01,2023-04-27,107.33,0.0,2023-04-01
282,27445482000140,HEDGE AAA FUNDO DE INVESTIMENTO IMOBILIÁRIO,HAAA11,True,2023-03-01,221.0,306561925.2,0.004825,0.000512,2023-03-01,2023-04-27,62.0,10.0,2023-04-01
360,23964843000103,BRIO REAL ESTATE II,BRIM11,True,2023-03-01,219.0,140013590.13,0.000175,0.027723,2023-03-01,2023-04-19,1030.22,0.0,2023-04-01
46,14733211000148,FUNDO DE INVESTIMENTO IMOBILIÁRIO GWI RENDA IMOBILIÁRIA,GWIR11,True,2021-02-01,209.0,91223530.5,0.004189,0.00536,2021-02-01,,,,
155,28693595000127,FUNDO DE INVEST IMOB - OURINVEST RE I,WTSP11,True,2023-03-31,201.0,72017767.86,0.0,0.001702,2023-03-01,,,,
910,43951875000181,VIC DESENVOLVIMENTO VINTAGE 22/23 FII,,,2023-03-31,198.0,13356301.92,0.0,0.011,2023-03-01,,,,
254,36368925000137,TRX REAL ESTATE II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,TRXB11,True,2023-03-01,195.0,329338046.8,0.007987,0.007379,2023-03-01,2023-04-27,122.0,100001.0,2023-04-01
410,44286898000181,SFI INVESTIMENTOS DO AGRONEGÓCIO – FIAGRO-IMOBILIÁRIO,IAGR11,True,2023-03-31,191.0,25962051.89,0.000138,0.000647,2023-03-01,2023-04-27,99.49,21.0,2023-04-01
296,08098114000128,HSI RENDA IMOBILIÁRIA FUNDO DE INVESTIMENTO IMOBILIÁRIO,HSRE11,True,2023-03-01,189.0,820516434.64,0.00654,0.006502,2023-03-01,2023-04-27,103.0,10.0,2023-04-01
261,35652227000104,RB CAPITAL LOG FII,RBLG11,True,2023-03-31,187.0,62169655.74,0.009286,-0.009015,2023-03-01,2023-04-27,92.0,0.0,2023-04-01
198,29800650000101,BRLPROP FII,BPRP11,True,2023-03-31,176.0,147316448.68,0.00839,0.008428,2023-03-01,2023-04-27,91.11,0.0,2023-04-01
258,34736432000187,QUATÁ IMOB RECEBÍVEIS IMOBILIÁRIOS - FII,QIFF11,True,2022-09-01,173.0,13441852.95,0.0,-0.003519,2022-09-01,2023-04-27,97.49,0.0,2023-04-01
429,40575940000123,FII ZAVIT REAL ESTATE FUND,ZAVI11,True,2023-03-31,172.0,117947263.54,0.00863938,0.00846464,2023-03-01,2023-04-27,126.0,0.0,2023-04-01
965,44625612000145,REAL INVESTOR FII,RINV11,True,2023-03-01,170.0,28470846.75,0.009453,0.005823,2023-03-01,2023-04-27,96.75,33.0,2023-04-01
349,41076748000155,BLUEMACAW CATUAI FII,BCLA13,True,2023-03-31,154.0,223249725.91,0.006321,-0.007778,2023-03-01,,,,
351,36200677000110,GTIS BRAZIL LOGISTICS FUNDO DE INVESTIMENTO IMOBILIARIO,GTLG11,True,2023-03-01,151.0,664883013.92,0.007486,-0.001251,2023-03-01,2023-04-27,99.0,35.0,2023-04-01
572,21826249000120,VRE DESENVOLVIMENTO III FUNDO DE INVESTIMENTO IMOBILIÁRIO,FVRE11,True,2023-03-01,151.0,36391255.66,0.0,-0.078571,2023-03-01,,,,
176,26511274000139,RB CAPITAL RENDIMENTOS IMOBILIÁRIOS FII - FII,RCRI11,True,2021-11-01,149.0,18639596.1,0.0,-0.005457,2021-11-01,2023-04-27,1200.0,0.0,2023-04-01
738,27771547000147,SJ AU LOGÍSTICA FII,,,2023-03-31,145.0,761410089.47,0.0,-0.06271782,2023-03-01,,,,
879,40041603000156,NAVI CREDITO IMOBILIARIO - FUNDO DE INVESTIMENTO IMOBILIARIO,NCRI11,True,2023-03-01,145.0,40510932.63,0.0,0.01014,2023-03-01,2023-04-27,8.65,157.0,2023-04-01
409,42922127000108,FII DEVANT PROPE,DPRO11,True,2023-03-31,141.0,36044361.33,0.00870248,0.00205369,2023-03-01,2023-04-27,97.5,756.0,2023-04-01
267,35652278000128,BRL PROP II FII,BRLA11,True,2023-03-31,137.0,485889572.27,0.007073,0.009112,2023-03-01,2023-04-27,157.0,0.0,2023-04-01
747,36642275000176,RBR DESENV IV FII,,,2023-03-31,134.0,121956521.65,,-0.006964,2023-03-01,,,,
47,17209378000100,LATERES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,LATR11,True,2023-03-01,132.0,1244713.0,0.0,-0.053314,2023-03-01,,,,
850,42537601000188,SPECIALE RE FII,,,2023-03-31,130.0,17633617.39,,0.005125,2023-03-01,,,,
663,34197700000130,G5 CIDADE NOVA FUNDO DE INVESTIMENTO IMOBILIÁRIO,TCIN11,True,2023-03-31,126.0,104718680.97,0.0,-0.03448,2023-03-01,,,,
926,47240631000141,FII ORAMA HIGH Y,OGHY11,True,2023-03-31,124.0,19889732.77,0.01361399,0.01742748,2023-03-01,2023-04-27,10.12,98.0,2023-04-01
815,42869853000104,FII HIRE RESIDENCIAL I - FUNDO DE INVESTIMENTO IMOBILIÁRIO,,,2023-03-01,122.0,44752798.29,0.0,-0.00198,2023-03-01,,,,
370,35689497000181,HEDGE SEED FUNDO DE INVESTIMENTO IMOBILIARIO,SEED11,True,2023-03-01,121.0,134033601.9,0.013152,0.008377,2023-03-01,2023-04-27,94.0,500.0,2023-04-01
960,43010485000107,APEX MALLS FII,APXM11,True,2023-03-31,116.0,89046494.22,0.002868,0.003081,2023-03-01,,,,
404,28267555000113,BASÍLICA PARTNERS LED CORPORATE FII,BPLC11,True,2023-03-31,114.0,315382437.54,0.001412,0.008751,2023-03-01,,,,
659,34736474000118,RBR DESENVOLVIMENTO COMERCIAL I - FII,,,2023-03-01,112.0,231888444.77,0.0,-0.001393,2023-03-01,,,,
766,36200654000106,VINCI FULWOOD DESENV LOGÍSTICO FUNDO DE INVEST IMOBILIÁRIO,,,2023-03-01,112.0,140167874.27,0.0,0.001561,2023-03-01,,,,
907,42869892000101,BRIO REAL ESTATE IV - FII,,,2023-03-01,111.0,33222727.16,0.0,0.000509,2023-03-01,,,,
802,35688460000139,HEDGE PALADIN DESIGN OFFICES FUNDO DE INVESTIMENTO IMOB,,,2023-03-01,109.0,168195964.64,0.0,-0.001153,2023-03-01,,,,
359,39332032000120,BRIO CRÉDITO ESTRUTURADO - FUNDO DE INVESTIMENTO IMOBILIÁRIO,BICE11,True,2023-03-01,109.0,69361117.11,0.010319,0.014422,2023-03-01,2023-04-27,998.0,0.0,2023-04-01
354,19249989000108,RB CAPITAL DESENVOLVIMENTO RESIDENCIAL III FII - FII,RSPD11,True,2023-03-01,105.0,164573692.77,0.020539,0.005672,2023-03-01,2023-04-27,1125.0,0.0,2023-04-01
586,28090655000117,VALORA RE I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,VLOR11,True,2021-11-01,101.0,117238.25,0.0,-0.165122,2021-11-01,,,,
881,44625694000128,051 AGRO FI NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS – FIAGRO,,,2023-03-01,98.0,153823212.58,0.0,-0.000646,2023-03-01,,,,
330,15489509000117,JFDCAM – FUNDO DE INVESTIMENTO IMOBILIÁRIO – FII,VJFD11,True,2023-03-31,97.0,664927608.09,0.0,-0.014401,2023-03-01,,,,
374,38082796000141,FII SERRA VERDE,SRVD11,True,2023-03-31,97.0,71115145.73,0.0,-0.00119096,2023-03-01,2023-04-27,7.07,0.0,2023-04-01
423,45403337000188,MERITO RECEBIVEIS IMOBILIARIOS FII,MFCR11,True,2023-03-01,97.0,10472382.42,0.010983,0.025428,2023-03-01,2023-04-27,103.5,3.0,2023-04-01
399,38051307000194,FII BLUE RECEBÍV,BLUR11,True,2023-03-31,97.0,9082140.69,0.0103,0.0103341,2023-03-01,2023-04-27,101.0,0.0,2023-04-01
382,34895894000147,BLUEMACAW OFFICE FUND II FII,BLMO11,True,2023-03-01,93.0,127290899.82,0.001496,0.004278,2023-03-01,2023-04-27,20999.0,0.0,2023-04-01
796,36930464000144,BTSP II FUNDO DE INVESTIMENTO IMOBILIARIO - FII,BTSI11,True,2023-03-31,91.0,195355402.69,0.01131447,0.01301126,2023-03-01,,,,
122,17216625000198,JPP CAPITAL FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,JPPC11,True,2023-03-01,89.0,19991902.15,0.0,-0.001538,2023-03-01,2023-04-27,121.0,15.0,2023-04-01
751,34547078000142,ARC FUNDO DE INVESTIMENTO IMOBILIÁRIO III - FII,,,2023-03-01,87.0,28588151.72,0.0,-0.025,2023-03-01,,,,
421,30017492000199,HUSI FUNDO DE INVESTIMENTO IMOBILIARIO,HUSI11,True,2023-03-31,86.0,129242661.19,0.0,0.007418,2023-03-01,2023-04-27,1137.6099,0.0,2023-04-01
250,35689670000141,RBR DESENVOLVIMENTO COMERCIAL FEEDER FOF FII,RCFF11,True,2023-03-01,86.0,28999283.41,0.0,-0.001974,2023-03-01,2023-04-27,110.0,0.0,2023-04-01
379,32441656000136,RBR DESENV III  FII,RBRI11,True,2023-03-31,85.0,163119839.89,,-0.006871,2023-03-01,2023-04-27,995.0,0.0,2023-04-01
963,43741150000169,WHG FINVEST SP REALTY FII,,,2023-03-01,78.0,39976463.76,0.0,0.00122,2023-03-01,,,,
812,41218404000133,BS2 ALLINVESTMENTS FUNDO DE INVESTIMENTO IMOBILIÁRIO,,,2023-03-31,78.0,36620840.88,0.0,0.009827,2023-03-01,,,,
417,43010844000126,CANUMA CAPITAL FII,CCME11,True,2023-03-31,76.0,251390266.28,0.008043,0.007989,2023-03-01,2023-04-27,101.0,10.0,2023-04-01
418,38456598000109,FII ROOFTOP I,ROOF11,True,2023-03-31,75.0,50769681.86,0.00943988,-0.03204067,2023-03-01,2023-04-27,759.99,0.0,2023-04-01
375,36642099000172,MOGNO RE FII,MGIM11,True,2022-02-25,75.0,24337124.08,0.004455,0.004455,2022-02-01,2023-04-27,101.5,0.0,2023-04-01
682,31152015000107,FII HECTARE STUDENT HOUSING,,,2023-03-31,73.0,47868150.29,0.0,0.0287054,2023-03-01,,,,
986,47240671000193,GREENWICH FIAGRO,GRWA11,True,2023-03-31,73.0,12900250.07,0.0008,0.01398605,2023-03-01,2023-04-27,10.11,908.0,2023-04-01
734,37262531000162,XP IDEA!ZARVOS FUNDO DE INVESTIMENTO IMOBILIÁRIO,,,2023-03-01,72.0,87725075.24,0.0,-0.000479,2023-03-01,,,,
86,21126204000143,FUNDO DE INVESTIMENTO IMOBILIÁRIO BRASIL VAREJO,BVAR11,True,2023-03-01,69.0,679254378.75,0.0,0.00012,2023-03-01,2023-04-27,100.01,0.0,2023-04-01
425,40886241000102,JASC RENDA VAREJO ESSENCIAL FUNDO DE INVEST. IMOBILIÁRIO,JASC11,True,2023-03-01,69.0,191188916.28,0.000503,0.005216,2023-03-01,2023-04-27,100.0,0.0,2023-04-01
486,13464208000103,CIBRASEC CRÉDITO IMOBILIÁRIO - FII,,,2022-01-01,69.0,294099.39,0.0,-0.103001,2022-01-01,,,,
102,17161979000182,FUNDO DE INV. IMOBILIÁRIO PEDRA NEGRA RENDA IMOBILIÁRIA,FPNG11,True,2023-03-01,68.0,174508476.84,0.004397,0.004757,2023-03-01,2023-04-27,68.68,0.0,2023-04-01
684,19872887000136,MINT EDUCACIONAL FII,MINT11,True,2023-03-31,68.0,70385652.19,0.001014,0.008404,2023-03-01,,,,
775,40102445000105,DEVELOPMENT V1 FII,,,2023-03-31,68.0,66608974.59,,-0.002205,2023-03-01,,,,
128,07789135000127,FII ANCAR IC,ANCR11,True,2023-03-01,67.0,1553043909.36,0.01564814,0.02168879,2023-03-01,2023-04-27,3450.0,0.0,2023-04-01
110,17007443000107,TRANSINC FII,TSNC11,True,2023-03-31,67.0,95780725.33,0.009027,0.008961,2023-03-01,2023-04-27,0.01,0.0,2023-04-01
90,16841067000199,SINGULARE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,REIT11,True,2023-03-31,67.0,7686063.66,0.0,-0.019182,2023-03-01,2023-04-27,178.0,0.0,2023-04-01
190,12804013000100,FUNDO DE INVESTIMENTO IMOBILIÁRIO SC 401,FISC11,True,2023-03-01,66.0,195891852.31,0.003298,0.003411,2023-03-01,2023-04-27,165.0,0.0,2023-04-01
385,35820768000196,ZION CAPITAL FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,ZIFI11,True,2023-03-31,66.0,57170510.11,0.0,-0.000936,2023-03-01,2023-04-27,1040.0,0.0,2023-04-01
235,10347505000180,FUNDO DE INVESTIMENTO IMOBILIARIO VOTORANTIM SECURITIES,VSEC11,True,2023-03-01,65.0,2543362.35,0.0,0.003291,2023-03-01,2023-04-27,3.49,0.0,2023-04-01
435,09150967000124,FUNDO DE INVESTIMENTO IMOBILIÁRIO PATRIMONIAL IV,OPTM11,True,2023-03-31,63.0,9946642.87,0.0,0.008548,2023-03-01,,,,
328,20132453000189,FUNDO DE INVESTIMENTO IMOBILIARIO TC BTOWERS,BTWR11,True,2023-03-01,61.0,90699239.03,0.004205,0.00692,2023-03-01,2023-04-27,107.0,0.0,2023-04-01
1014,44527494000132,ARX DOVER RECEBÍVEIS FUNDO DE INVESTIMENTO IMOBILIÁRIO,,,2023-03-01,61.0,49104872.3,0.0,0.0,2023-03-01,,,,
353,41076851000103,EXES CRI FII,EXES11,True,2023-03-31,61.0,26870103.06,0.004274,0.012819,2023-03-01,2023-04-27,103.05,0.0,2023-04-01
45,13022994000199,FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII ELDORADO,ELDO11,True,2023-03-01,60.0,1132515952.75,0.005998,0.005869,2023-03-01,,,,
685,35705542000144,JACARANDA 02 FUNDO DE INVESTIMENTO IMOBILIARIO FII,,,2023-03-01,58.0,142965740.08,0.0,-0.087861,2023-03-01,,,,
140,01235622000161,OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIÁRIO,FTCE11,True,2023-03-01,57.0,2787005179.82,0.0,0.007935,2023-03-01,,,,
181,14788492000136,PATEO BANDEIRANT FII,PATB11,True,2023-03-31,57.0,575120033.42,0.008277,0.007324,2023-03-01,,,,
357,29299737000139,RB CAPITAL TFO SITUS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,RBTS11,True,2023-03-01,57.0,50281635.61,0.032684,-0.001512,2023-03-01,2023-04-27,1121.0,0.0,2023-04-01
915,41325993000159,CF3 FUNDO DE INVESTIMENTO IMOBILIÁRIO,,,2023-03-31,57.0,30649660.87,0.0,-0.001003,2023-03-01,,,,
481,12358507000109,EXITUS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,EXTU11,True,2023-03-31,56.0,945164852.87,0.0,-0.032572,2023-03-01,,,,
311,39714024000148,TJK RENDA IMOBILIÁRIAQ FII,TJKB11,True,2023-03-01,56.0,202200760.59,0.009025,0.009296,2023-03-01,2023-04-27,262.5,9.0,2023-04-01
559,13555918000149,AQUILLA FUNDO DE INVESTIMENTO IMOBILIÁRIO,AQLL11,True,2023-03-01,56.0,144111392.5,0.0,-0.00164,2023-03-01,,,,
367,36098375000183,BTSP I FUNDO DE INVESTIMENTO IMOBILIARIO,BTSG11,True,2023-03-31,56.0,106708130.99,0.00631904,0.00636334,2023-03-01,2023-04-27,101.0,0.0,2023-04-01
134,17007528000195,FUNDO DE INVESTIMENTO IMOBILIARIO GENERAL SEVERIANO,GESE11,True,2023-03-31,56.0,92216577.4,0.0,0.000156,2023-03-01,2023-04-19,1520.0,0.0,2023-04-01
574,16924913000134,VISTA REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO,VREF11,True,2023-03-31,56.0,9117015.37,0.0,0.0,2023-03-01,,,,
922,44514162000113,HEDGE DESENVOLVIMENTO LOGÍSTICO FUNDO DE INV IMOB,HDEL11,True,2023-03-01,56.0,3619155.66,0.0,0.008724,2023-03-01,2023-04-27,105.81,0.0,2023-04-01
